,geo,prob,age
73,g20,0.001219042751595099,33.015075376884425
74,g20,0.0009593747731634698,33.46733668341709
75,g20,0.0007488665353515286,33.91959798994975
76,g20,0.000579785465743288,34.37185929648241
77,g20,0.00044522238912232274,34.824120603015075
78,g20,0.0003391044107583502,35.27638190954774
79,g20,0.00025617494573265166,35.7286432160804
80,g20,0.0001919493466759786,36.18090452261307
81,g20,0.00014265381644739086,36.63316582914573
82,g20,0.00010515427242630483,37.085427135678394
83,g20,7.688068105529648e-05,37.537688442211056
84,g20,5.575120932188256e-05,37.98994974874372
85,g20,4.009942395817747e-05,38.44221105527638
86,g20,2.860676489369527e-05,38.89447236180904
87,g20,2.0241660236471457e-05,39.34673366834171
88,g20,1.4205950141944844e-05,39.798994974874375
89,g20,9.888745791010189e-06,40.25125628140704
90,g20,6.8274560076608725e-06,40.7035175879397
91,g20,4.6754495969527055e-06,41.15577889447236
92,g20,3.1756645408832996e-06,41.608040201005025
93,g20,2.1394031519043837e-06,42.06030150753769
94,g20,1.4295436279969258e-06,42.51256281407035
95,g20,9.474340046073473e-07,42.96482412060302
96,g20,6.2279812052364e-07,43.41708542713568
97,g20,4.060620377888595e-07,43.869346733668344
98,g20,2.625936727591152e-07,44.321608040201006
99,g20,1.6843133713992178e-07,44.77386934673367
100,g20,1.0715398000776944e-07,45.22613065326633
101,g20,6.761460076565274e-08,45.678391959798994
102,g20,4.2317445225101686e-08,46.13065326633166
103,g20,2.6269098238473474e-08,46.582914572864325
104,g20,1.6174008231495943e-08,47.03517587939699
105,g20,9.877270013919979e-09,47.48743718592965
106,g20,5.982779044734464e-09,47.93969849246231
107,g20,3.5943119989405624e-09,48.391959798994975
108,g20,2.141782436305284e-09,48.84422110552764
109,g20,1.26584842086931e-09,49.2964824120603
110,g20,7.420528317837661e-10,49.74874371859297
111,g20,4.314542194637674e-10,50.20100502512563
112,g20,2.488177655343233e-10,50.653266331658294
113,g20,1.423229122990857e-10,51.10552763819096
114,g20,8.074488670778915e-11,51.55778894472362
115,g20,4.543620060310135e-11,52.01005025125628
116,g20,2.535921223223561e-11,52.462311557788944
117,g20,1.4038356907562738e-11,52.91457286432161
118,g20,7.70803312080888e-12,53.366834170854275
119,g20,4.197760299437161e-12,53.81909547738694
120,g20,2.2674539247925237e-12,54.2713567839196
121,g20,1.214803619097374e-12,54.72361809045226
122,g20,6.455359817272505e-13,55.175879396984925
123,g20,3.402370492582189e-13,55.62814070351759
124,g20,1.7786460130873354e-13,56.08040201005025
125,g20,9.222405512572011e-14,56.53266331658292
126,g20,4.7429186617092376e-14,56.98492462311558
127,g20,2.4193233135213657e-14,57.437185929648244
128,g20,1.2240211310971894e-14,57.88944723618091
129,g20,6.1422952939665485e-15,58.34170854271357
130,g20,3.05716753423419e-15,58.79396984924623
131,g20,1.5092269702570772e-15,59.246231155778894
132,g20,7.389867429022879e-16,59.69849246231156
133,g20,3.588934303495417e-16,60.150753768844226
134,g20,1.728785617702456e-16,60.60301507537689
135,g20,8.259686131958499e-17,61.05527638190955
136,g20,3.9141072295513286e-17,61.50753768844221
137,g20,1.8397070190848066e-17,61.959798994974875
138,g20,8.576525488626997e-18,62.41206030150754
139,g20,3.9657092580602165e-18,62.8643216080402
140,g20,1.8187672733206606e-18,63.31658291457287
141,g20,8.273326466551937e-19,63.76884422110553
142,g20,3.732759111622075e-19,64.22110552763819
143,g20,1.6704232946124845e-19,64.67336683417085
144,g20,7.414295354070571e-20,65.12562814070353
145,g20,3.2640740177475926e-20,65.57788944723619
146,g20,1.425269152520062e-20,66.03015075376885
147,g20,6.172776380022992e-21,66.48241206030151
148,g20,2.6516180938406258e-21,66.93467336683418
149,g20,1.1297651523837287e-21,67.38693467336684
150,g20,4.774326844704797e-22,67.8391959798995
151,g20,2.0011649623977011e-22,68.29145728643216
152,g20,8.319560897683607e-23,68.74371859296483
153,g20,3.4305574048842464e-23,69.19597989949749
154,g20,1.4030583996302055e-23,69.64824120603015
155,g20,5.691589591216854e-24,70.10050251256281
156,g20,2.2900142039189983e-24,70.55276381909547
157,g20,9.138807868266182e-25,71.00502512562814
158,g20,3.617326325672988e-25,71.4572864321608
159,g20,1.4201447164263615e-25,71.90954773869348
160,g20,5.529989248561925e-26,72.36180904522614
161,g20,2.1358106255007964e-26,72.8140703517588
162,g20,8.181783245077345e-27,73.26633165829146
163,g20,3.1087082670342962e-27,73.71859296482413
164,g20,1.1715443601108978e-27,74.17085427135679
165,g20,4.379094108191562e-28,74.62311557788945
166,g20,1.6235160651140928e-28,75.07537688442211
167,g20,5.970018455511817e-29,75.52763819095478
168,g20,2.1774165932578245e-29,75.97989949748744
169,g20,7.876878633253581e-30,76.4321608040201
170,g20,2.8262693639484987e-30,76.88442211055276
171,g20,1.005818731090839e-30,77.33668341708542
172,g20,3.5503621795335003e-31,77.78894472361809
173,g20,1.2430035507799942e-31,78.24120603015075
174,g20,4.31637184643777e-32,78.69346733668343
175,g20,1.4866615331650808e-32,79.14572864321609
176,g20,5.078694960544448e-33,79.59798994974875
177,g20,1.720833786933723e-33,80.05025125628141
178,g20,5.783256988417078e-34,80.50251256281408
179,g20,1.927759399851867e-34,80.95477386934674
180,g20,6.373528597808691e-35,81.4070351758794
181,g20,2.0900362536534608e-35,81.85929648241206
182,g20,6.797895298494737e-36,82.31155778894473
183,g20,2.1930164752225397e-36,82.76381909547739
184,g20,7.01707452024153e-37,83.21608040201005
185,g20,2.226983781817499e-37,83.66834170854271
186,g20,7.010109326351102e-38,84.12060301507537
187,g20,2.1886650310459003e-38,84.57286432160804
188,g20,6.777672479586294e-39,85.0251256281407
189,g20,2.081750266536433e-39,85.47738693467338
190,g20,6.3419593017530474e-40,85.92964824120604
191,g20,1.916306813312828e-40,86.3819095477387
192,g20,5.743192959855021e-41,86.83417085427136
193,g20,1.707216279664325e-41,87.28643216080403
194,g20,5.033504372029709e-42,87.73869346733669
195,g20,1.4719705739319612e-42,88.19095477386935
196,g20,4.269476007282142e-43,88.64321608040201
197,g20,1.228278352475016e-43,89.09547738693468
198,g20,3.504820573179208e-44,89.54773869346734
199,g20,9.919312039068674e-45,90.0
200,g80,9.474995852181977e-58,0.0
201,g80,4.011706032381155e-57,0.45226130653266333
202,g80,1.6847130724196587e-56,0.9045226130653267
203,g80,7.017292204978286e-56,1.35678391959799
204,g80,2.8990783184029118e-55,1.8090452261306533
205,g80,1.1879471115558233e-54,2.261306532663317
206,g80,4.828153122743784e-54,2.71356783919598
207,g80,1.946308751947053e-53,3.1658291457286434
208,g80,7.781963817618146e-53,3.6180904522613067
209,g80,3.0861245554272845e-52,4.07035175879397
210,g80,1.2139043404237453e-51,4.522613065326634
211,g80,4.7358970134752785e-51,4.974874371859297
212,g80,1.832596303875658e-50,5.42713567839196
213,g80,7.033607575869761e-50,5.8793969849246235
214,g80,2.677541638622975e-49,6.331658291457287
215,g80,1.0109766002240562e-48,6.78391959798995
216,g80,3.7861057947709014e-48,7.236180904522613
217,g80,1.4063426833962103e-47,7.688442211055277
218,g80,5.181271405984866e-47,8.14070351758794
219,g80,1.8933386366145753e-46,8.592964824120603
220,g80,6.8622577129896806e-46,9.045226130653267
221,g80,2.4669055486154415e-45,9.49748743718593
222,g80,8.795991293950312e-45,9.949748743718594
223,g80,3.1107408410544985e-44,10.402010050251256
224,g80,1.0911630287633566e-43,10.85427135678392
225,g80,3.7963148640242865e-43,11.306532663316583
226,g80,1.3100310199836938e-42,11.758793969849247
227,g80,4.483815196888843e-42,12.21105527638191
228,g80,1.5221610370471012e-41,12.663316582914574
229,g80,5.125311537865644e-41,13.115577889447236
230,g80,1.711696283506162e-40,13.5678391959799
231,g80,5.669958992443765e-40,14.020100502512562
232,g80,1.8628586353423854e-39,14.472361809045227
233,g80,6.070530591291087e-39,14.92462311557789
234,g80,1.9620956543731162e-38,15.376884422110553
235,g80,6.290142308434799e-38,15.829145728643217
236,g80,2.000080784492253e-37,16.28140703517588
237,g80,6.307850257992002e-37,16.733668341708544
238,g80,1.973158551087217e-36,17.185929648241206
239,g80,6.121944161166808e-36,17.63819095477387
240,g80,1.883924592516568e-35,18.090452261306535
241,g80,5.750219696968604e-35,18.542713567839197
242,g80,1.7408130422912504e-34,18.99497487437186
243,g80,5.227169665909515e-34,19.44723618090452
244,g80,1.556782113485533e-33,19.899497487437188
245,g80,4.5987080663095296e-33,20.35175879396985
246,g80,1.347381622371018e-32,20.804020100502512
247,g80,3.9155445490938296e-32,21.256281407035175
248,g80,1.128601156017573e-31,21.70854271356784
249,g80,3.2265290771764635e-31,22.160804020100503
250,g80,9.149080461800389e-31,22.613065326633166
251,g80,2.5731557955159655e-30,23.06532663316583
252,g80,7.17796750994329e-30,23.517587939698494
253,g80,1.9860202194743662e-29,23.969849246231156
254,g80,5.450202196120194e-29,24.42211055276382
255,g80,1.4835026769653823e-28,24.874371859296485
256,g80,4.00507658909226e-28,25.326633165829147
257,g80,1.072457493144612e-27,25.77889447236181
258,g80,2.8483681544748403e-27,26.231155778894472
259,g80,7.503414297794872e-27,26.683417085427138
260,g80,1.960507475553908e-26,27.1356783919598
261,g80,5.080715186459356e-26,27.587939698492463
262,g80,1.305954266747336e-25,28.040201005025125
263,g80,3.329491101277283e-25,28.49246231155779
264,g80,8.419271596113646e-25,28.944723618090453
265,g80,2.111630624889201e-24,29.396984924623116
266,g80,5.253009128512312e-24,29.84924623115578
267,g80,1.2961197558723781e-23,30.301507537688444
268,g80,3.1719685772819945e-23,30.753768844221106
269,g80,7.699444515624291e-23,31.20603015075377
270,g80,1.853688186578273e-22,31.658291457286435
271,g80,4.42650278697063e-22,32.11055276381909
272,g80,1.0484110098061133e-21,32.56281407035176
273,g80,2.462913590827733e-21,33.015075376884425
274,g80,5.73870035517081e-21,33.46733668341709
275,g80,1.3262478519108236e-20,33.91959798994975
276,g80,3.0400631804054e-20,34.37185929648241
277,g80,6.911738469451757e-20,34.824120603015075
278,g80,1.5586146540202753e-19,35.27638190954774
279,g80,3.486077074765186e-19,35.7286432160804
280,g80,7.733604989263171e-19,36.18090452261307
281,g80,1.701663791611627e-18,36.63316582914573
282,g80,3.7137468919790675e-18,37.085427135678394
283,g80,8.03891832000736e-18,37.537688442211056
284,g80,1.7259559280593304e-17,37.98994974874372
285,g80,3.6754334120557046e-17,38.44221105527638
286,g80,7.763082247425135e-17,38.89447236180904
287,g80,1.6263221875133464e-16,39.34673366834171
288,g80,3.379292293162359e-16,39.798994974874375
289,g80,6.964528179680585e-16,40.25125628140704
290,g80,1.4236538708672278e-15,40.7035175879397
291,g80,2.8864490624958517e-15,41.15577889447236
292,g80,5.804571346514736e-15,41.608040201005025
293,g80,1.1577723692292115e-14,42.06030150753769
294,g80,2.290461409387552e-14,42.51256281407035
295,g80,4.494377508913497e-14,42.96482412060302
296,g80,8.747075785372469e-14,43.41708542713568
297,g80,1.688507528347297e-13,43.869346733668344
298,g80,3.2328822336139243e-13,44.321608040201006
299,g80,6.139366202313295e-13,44.77386934673367
300,g80,1.1563890344239255e-12,45.22613065326633
301,g80,2.1603850423872414e-12,45.678391959798994
302,g80,4.0031801076618545e-12,46.13065326633166
303,g80,7.357425435519616e-12,46.582914572864325
304,g80,1.3411994914547086e-11,47.03517587939699
305,g80,2.4249772131506894e-11,47.48743718592965
306,g80,4.348792791542323e-11,47.93969849246231
307,g80,7.735288919184741e-11,48.391959798994975
308,g80,1.364680969122136e-10,48.84422110552764
309,g80,2.3879899907212735e-10,49.2964824120603
310,g80,4.144581081192327e-10,49.74874371859297
311,g80,7.134697256309225e-10,50.20100502512563
312,g80,1.218196171281212e-09,50.653266331658294
313,g80,2.063030658593917e-09,51.10552763819096
314,g80,3.465300531082884e-09,51.55778894472362
315,g80,5.773283701848686e-09,52.01005025125628
316,g80,9.540072277506457e-09,52.462311557788944
317,g80,1.5636055447264253e-08,52.91457286432161
318,g80,2.541847609326595e-08,53.366834170854275
319,g80,4.0984400719543444e-08,53.81909547738694
320,g80,6.554422605174926e-08,54.2713567839196
321,g80,1.0396737081488929e-07,54.72361809045226
322,g80,1.635710548605305e-07,55.175879396984925
323,g80,2.552481591692193e-07,55.62814070351759
324,g80,3.950622693811638e-07,56.08040201005025
325,g80,6.064782924522698e-07,56.53266331658292
326,g80,9.234464983769268e-07,56.98492462311558
327,g80,1.394617106608165e-06,57.437185929648244
328,g80,2.0890315953331997e-06,57.88944723618091
329,g80,3.103714749974143e-06,58.34170854271357
330,g80,4.573675654612415e-06,58.79396984924623
331,g80,6.684912040501336e-06,59.246231155778894
332,g80,9.691093922765989e-06,59.69849246231156
333,g80,1.3934669712066125e-05,60.150753768844226
334,g80,1.987317821483419e-05,60.60301507537689
335,g80,2.8111547028026178e-05,61.05527638190955
336,g80,3.9441092538290694e-05,61.50753768844221
337,g80,5.488578729475371e-05,61.959798994974875
338,g80,7.575610390578508e-05,62.41206030150754
339,g80,0.00010371035840769193,62.8643216080402
340,g80,0.00014082294112628243,63.31658291457287
341,g80,0.0001896581268670086,63.76884422110553
342,g80,0.0002533472968188332,64.22110552763819
343,g80,0.0003356663945972789,64.67336683417085
344,g80,0.00044110931005633474,65.12562814070353
345,g80,0.0005749516909856799,65.57788944723619
346,g80,0.0007432985033921064,66.03015075376885
347,g80,0.000953107599497245,66.48241206030151
348,g80,0.001212180735107187,66.93467336683418
349,g80,0.001529113047592508,67.38693467336684
350,g80,0.0019131921126609847,67.8391959798995
351,g80,0.0023742384870087227,68.29145728643216
352,g80,0.0029223812375075865,68.74371859296483
353,g80,0.0035677644383275667,69.19597989949749
354,g80,0.00432018400872345,69.64824120603015
355,g80,0.005188658513134072,70.10050251256281
356,g80,0.006180942508922674,70.55276381909547
357,g80,0.007302996465946616,71.00502512562814
358,g80,0.00855843286169781,71.4572864321608
359,g80,0.009947963359003876,71.90954773869348
360,g80,0.011468876524461918,72.36180904522614
361,g80,0.013114578845071202,72.8140703517588
362,g80,0.01487423336786694,73.26633165829146
363,g80,0.016732529712054578,73.71859296482413
364,g80,0.018669616194722304,74.17085427135679
365,g80,0.020661219245903473,74.62311557788945
366,g80,0.022678967245765423,75.07537688442211
367,g80,0.024690925698641116,75.52763819095478
368,g80,0.026662338791758618,75.97989949748744
369,g80,0.028556559598106088,76.4321608040201
370,g80,0.030336138355366592,76.88442211055276
371,g80,0.03196402635761076,77.33668341708542
372,g80,0.03340484301189044,77.78894472361809
373,g80,0.034626146433906026,78.24120603015075
374,g80,0.03559964431032922,78.69346733668343
375,g80,0.03630228211625301,79.14572864321609
376,g80,0.03671715031431104,79.59798994974875
377,g80,0.03683416071014521,80.05025125628141
378,g80,0.03665045419464873,80.50251256281408
379,g80,0.03617051686343292,80.95477386934674
380,g80,0.035405997928930344,81.4070351758794
381,g80,0.03437523974427244,81.85929648241206
382,g80,0.0331025464119571,82.31155778894473
383,g80,0.031617231692154454,82.76381909547739
384,g80,0.029952498261427162,83.21608040201005
385,g80,0.028144208061581022,83.66834170854271
386,g80,0.02622960709054498,84.12060301507537
387,g80,0.02424606743137999,84.57286432160804
388,g80,0.022229904833204955,85.0251256281407
389,g80,0.02021532228619223,85.47738693467338
390,g80,0.018233519541888368,85.92964824120604
391,g80,0.01631199634201687,86.3819095477387
392,g80,0.01447406421809715,86.83417085427136
393,g80,0.012738569068878512,87.28643216080403
394,g80,0.01111981516579709,87.73869346733669
395,g80,0.009627671464154218,88.19095477386935
396,g80,0.008267833587186642,88.64321608040201
397,g80,0.007042209853837989,89.09547738693468
398,g80,0.005949397270535508,89.54773869346734
399,g80,0.004985213338226344,90.0
400,g50,6.959938456317366e-24,0.0
401,g50,1.7126079850121673e-23,0.45226130653266333
402,g50,4.179817318233657e-23,0.9045226130653267
403,g50,1.0118203475700641e-22,1.35678391959799
404,g50,2.4293846759022405e-22,1.8090452261306533
405,g50,5.785433924963288e-22,2.261306532663317
406,g50,1.3665400342394194e-21,2.71356783919598
407,g50,3.2015150814171846e-21,3.1658291457286434
408,g50,7.439358983114825e-21,3.6180904522613067
409,g50,1.7145977562193115e-20,4.07035175879397
410,g50,3.91954592536913e-20,4.522613065326634
411,g50,8.887017494027993e-20,4.974874371859297
412,g50,1.9985871185823334e-19,5.42713567839196
413,g50,4.45796756198311e-19,5.8793969849246235
414,g50,9.862737977114533e-19,6.331658291457287
415,g50,2.1642372017154752e-18,6.78391959798995
416,g50,4.710413053163538e-18,7.236180904522613
417,g50,1.0168570333303532e-17,7.688442211055277
418,g50,2.1772463601321602e-17,8.14070351758794
419,g50,4.623831728143582e-17,8.592964824120603
420,g50,9.739647510176096e-17,9.045226130653267
421,g50,2.0348445135417995e-16,9.49748743718593
422,g50,4.2166348205844073e-16,9.949748743718594
423,g50,8.66657547050251e-16,10.402010050251256
424,g50,1.7667529577587559e-15,10.85427135678392
425,g50,3.572324499375464e-15,11.306532663316583
426,g50,7.16428325490357e-15,11.758793969849247
427,g50,1.425086958532565e-14,12.21105527638191
428,g50,2.8116208447476835e-14,12.663316582914574
429,g50,5.501978821701577e-14,13.115577889447236
430,g50,1.0678932601782929e-13,13.5678391959799
431,g50,2.0558127157934033e-13,14.020100502512562
432,g50,3.925419012610994e-13,14.472361809045227
433,g50,7.43421756164278e-13,14.92462311557789
434,g50,1.3964689465069215e-12,15.376884422110553
435,g50,2.6018009627291054e-12,15.829145728643217
436,g50,4.807990807655672e-12,16.28140703517588
437,g50,8.812516812223951e-12,16.733668341708544
438,g50,1.6020757976225283e-11,17.185929648241206
439,g50,2.888769778476522e-11,17.63819095477387
440,g50,5.166418413704878e-11,18.090452261306535
441,g50,9.164588941643556e-11,18.542713567839197
442,g50,1.612438563957755e-10,18.99497487437186
443,g50,2.813844760141973e-10,19.44723618090452
444,g50,4.87039138176799e-10,19.899497487437188
445,g50,8.361310704886158e-10,20.35175879396985
446,g50,1.4237431023707125e-09,20.804020100502512
447,g50,2.4045603155874546e-09,21.256281407035175
448,g50,4.027972425440731e-09,21.70854271356784
449,g50,6.692433639881501e-09,22.160804020100503
450,g50,1.1028804275854546e-08,22.613065326633166
451,g50,1.8026838034128266e-08,23.06532663316583
452,g50,2.9225197530198753e-08,23.517587939698494
453,g50,4.699396887345656e-08,23.969849246231156
454,g50,7.495033284350233e-08,24.42211055276382
455,g50,1.1856370933417433e-07,24.874371859296485
456,g50,1.8602733369060705e-07,25.326633165829147
457,g50,2.8949996534125123e-07,25.77889447236181
458,g50,4.468554323627218e-07,26.231155778894472
459,g50,6.841200819841908e-07,26.683417085427138
460,g50,1.0388298193969514e-06,27.1356783919598
461,g50,1.5645997160160913e-06,27.587939698492463
462,g50,2.3372698558364417e-06,28.040201005025125
463,g50,3.463069759775453e-06,28.49246231155779
464,g50,5.0893274365523905e-06,28.944723618090453
465,g50,7.418332889772093e-06,29.396984924623116
466,g50,1.0725042300184876e-05,29.84924623115578
467,g50,1.537936771195802e-05,30.301507537688444
468,g50,2.187382428653031e-05,30.753768844221106
469,g50,3.085728620170686e-05,31.20603015075377
470,g50,4.317551329255725e-05,31.658291457286435
471,g50,5.991893165990985e-05,32.11055276381909
472,g50,8.247786011056296e-05,32.56281407035176
473,g50,0.0001126049492354078,33.015075376884425
474,g50,0.00015248402418871433,33.46733668341709
475,g50,0.00020480378651448853,33.91959798994975
476,g50,0.00027283393706214695,34.37185929648241
477,g50,0.00036050024938304127,34.824120603015075
478,g50,0.00047245398902216545,35.27638190954774
479,g50,0.0006141298997322774,35.7286432160804
480,g50,0.000791785848282316,36.18090452261307
481,g50,0.0010125162446076494,36.63316582914573
482,g50,0.0012842306634841517,37.085427135678394
483,g50,0.0016155888313538291,37.537688442211056
484,g50,0.002015883454348665,37.98994974874372
485,g50,0.002494863387345931,38.44221105527638
486,g50,0.0030624914881784244,38.89447236180904
487,g50,0.003728634229469602,39.34673366834171
488,g50,0.00450268375270335,39.798994974874375
489,g50,0.005393117465014623,40.25125628140704
490,g50,0.006407005327661842,40.7035175879397
491,g50,0.00754948039984398,41.15577889447236
492,g50,0.008823193625949523,41.608040201005025
493,g50,0.010227778857648123,42.06030150753769
494,g50,0.011759358206267806,42.51256281407035
495,g50,0.01341012053732669,42.96482412060302
496,g50,0.015168006794717697,43.41708542713568
497,g50,0.017016534508376823,43.869346733668344
498,g50,0.018934790061494434,44.321608040201006
499,g50,0.020897611013201478,44.77386934673367
500,g50,0.022875972139391475,45.22613065326633
501,g50,0.02483757823846188,45.678391959798994
502,g50,0.026747654735043095,46.13065326633166
503,g50,0.028569914472393067,46.582914572864325
504,g50,0.030267666714672112,47.03517587939699
505,g50,0.03180502324709043,47.48743718592965
506,g50,0.03314814750637911,47.93969849246231
507,g50,0.03426648672722586,48.391959798994975
508,g50,0.03513392478871935,48.84422110552764
509,g50,0.035729795159890075,49.2964824120603
510,g50,0.036039699133211575,49.74874371859297
511,g50,0.03605608412445289,50.20100502512563
512,g50,0.03577854961077871,50.653266331658294
513,g50,0.03521386340406036,51.10552763819096
514,g50,0.03437568733624579,51.55778894472362
515,g50,0.033284027880668636,52.01005025125628
516,g50,0.0319644425537374,52.462311557788944
517,g50,0.030447046041548204,52.91457286432161
518,g50,0.028765369976464266,53.366834170854275
519,g50,0.026955136520346586,53.81909547738694
520,g50,0.025053008082079442,54.2713567839196
521,g50,0.023095373628796153,54.72361809045226
522,g50,0.02111722648130077,55.175879396984925
523,g50,0.019151179824767803,55.62814070351759
524,g50,0.017226655229308305,56.08040201005025
525,g50,0.015369267194960365,56.53266331658292
526,g50,0.0136004140772756,56.98492462311558
527,g50,0.01193707362517304,57.437185929648244
528,g50,0.010391790558949074,57.88944723618091
529,g50,0.008972834740411457,58.34170854271357
530,g50,0.007684501934149484,58.79396984924623
531,g50,0.006527525102437677,59.246231155778894
532,g50,0.005499562579737501,59.69849246231156
533,g50,0.004595730119077538,60.150753768844226
534,g50,0.0038091463357512972,60.60301507537689
535,g50,0.0031314650475120884,61.05527638190955
536,g50,0.0025533729380015934,61.50753768844221
537,g50,0.0020650363701990716,61.959798994974875
538,g50,0.0016564866116017994,62.41206030150754
539,g50,0.001317937836898134,62.8643216080402
540,g50,0.0010400367702472627,63.31658291457287
541,g50,0.0008140465362672155,63.76884422110553
542,g50,0.0006319701167255503,64.22110552763819
543,g50,0.00048662075032133826,64.67336683417085
544,g50,0.0003716477231836059,65.12562814070353
545,g50,0.0002815263827815435,65.57788944723619
546,g50,0.00021152100207770362,66.03015075376885
547,g50,0.00015762847048906764,66.48241206030151
548,g50,0.0001165098381528288,66.93467336683418
549,g50,8.541562197838459e-05,67.38693467336684
550,g50,6.210960791166522e-05,67.8391959798995
551,g50,4.479474192126225e-05,68.29145728643216
552,g50,3.204365603300394e-05,68.74371859296483
553,g50,2.273546572251637e-05,69.19597989949749
554,g50,1.5999721376580714e-05,69.64824120603015
555,g50,1.116780329707221e-05,70.10050251256281
556,g50,7.731608650972592e-06,70.55276381909547
557,g50,5.309073550144424e-06,71.00502512562814
558,g50,3.6158831861589226e-06,71.4572864321608
559,g50,2.4426250853734902e-06,71.90954773869348
560,g50,1.6366130328164624e-06,72.36180904522614
561,g50,1.0876319801029686e-06,72.8140703517588
562,g50,7.169101079184104e-07,73.26633165829146
563,g50,4.686991972885041e-07,73.71859296482413
564,g50,3.039278424196453e-07,74.17085427135679
565,g50,1.9547604142726739e-07,74.62311557788945
566,g50,1.2469911043218003e-07,75.07537688442211
567,g50,7.890053469888474e-08,75.52763819095478
568,g50,4.951574396594792e-08,75.97989949748744
569,g50,3.0821476671808414e-08,76.4321608040201
570,g50,1.902875378966195e-08,76.88442211055276
571,g50,1.165236346530642e-08,77.33668341708542
572,g50,7.077248907942836e-09,77.78894472361809
573,g50,4.263455050007162e-09,78.24120603015075
574,g50,2.5474500561720006e-09,78.69346733668343
575,g50,1.509720106985975e-09,79.14572864321609
576,g50,8.874297245306867e-10,79.59798994974875
577,g50,5.173902909925337e-10,80.05025125628141
578,g50,2.9919156773608684e-10,80.50251256281408
579,g50,1.716039164361172e-10,80.95477386934674
580,g50,9.762292421751362e-11,81.4070351758794
581,g50,5.5083712238960946e-11,81.85929648241206
582,g50,3.08277167848814e-11,82.31155778894473
583,g50,1.7112217489632832e-11,82.76381909547739
584,g50,9.421455331448011e-12,83.21608040201005
585,g50,5.144894418200465e-12,83.66834170854271
586,g50,2.7866454190263846e-12,84.12060301507537
587,g50,1.4970411118547005e-12,84.57286432160804
588,g50,7.976869996857782e-13,85.0251256281407
589,g50,4.215781293926769e-13,85.47738693467338
590,g50,2.2098887041614078e-13,85.92964824120604
